"(PDH-CSV 4.0) (","\\DESKTOP-8FOAVTD\Processor(0)\% Processor Time","\\DESKTOP-8FOAVTD\Processor(1)\% Processor Time","\\DESKTOP-8FOAVTD\Processor(2)\% Processor Time","\\DESKTOP-8FOAVTD\Processor(3)\% Processor Time","\\DESKTOP-8FOAVTD\Processor(_Total)\% Processor Time","\\DESKTOP-8FOAVTD\Processor(0)\% User Time","\\DESKTOP-8FOAVTD\Processor(1)\% User Time","\\DESKTOP-8FOAVTD\Processor(2)\% User Time","\\DESKTOP-8FOAVTD\Processor(3)\% User Time","\\DESKTOP-8FOAVTD\Processor(_Total)\% User Time"
"11/24/2023 21:06:40.661","39.132111560613701329","28.480231083721097463","31.523625505690421988","33.045322716675073593","33.045322716675073593","15.216972109846574668","16.738669320831231602","12.173577687877259024","18.260366531815890312","15.597391543161661431"
"11/24/2023 21:06:41.684","80.14599838626675421","70.982613026082177043","77.091536599538557084","74.037074812810359958","75.564305706174465627","33.599079654010118645","33.599079654010118645","50.398619481015174415","54.980312161107470104","43.144277624674579386"
"11/24/2023 21:06:42.765","100","100","100","100","100","69.377283379839241206","70.822643450252556363","82.385524013559091827","106.95664521058549212","82.385524013559091827"
"11/24/2023 21:06:44.433","100","100","100","100","100","61.824409086044887829","57.140741731041487128","60.88767561504420911","56.204008260040808409","59.014208673042844566"
"11/24/2023 21:06:45.537","100","100","100","100","100","62.272473365723470806","70.76417427923121295","86.332292620662087757","90.578143077415958828","77.486766306851023955"
"11/24/2023 21:06:47.127","100","100","100","100","100","59.946778267520031136","62.894980477398057417","63.87771454735739951","68.791384897154131295","63.87771454735739951"
"11/24/2023 21:06:48.753","100","100","100","100","100","73.028566930450978134","62.458642769464645994","83.598491091437296063","83.598491091437296063","75.6710510455845764"
"11/24/2023 21:06:50.323","100","100","100","100","100","69.669363691149456486","91.565449422653571787","80.617406556901499926","92.56072604681284588","83.603236429379350625"
"11/24/2023 21:06:52.030","100","100","100","100","100","61.327951451050822129","56.751238656196278498","54.92055353825446673","59.497266333109003256","58.124252494652637324"
"11/24/2023 21:06:53.154","100","100","100","100","100","63.943050073257602151","65.333116379197988977","62.552983767317229535","73.673514214840281511","66.375661660441096501"
"11/24/2023 21:06:54.351","100","100","100","100","100","69.156492467881946595","66.546813506829806784","49.583900259990834058","57.412937143147281915","60.675035844462463785"
"11/24/2023 21:06:55.369","73.884598288835306334","67.739797886208322097","64.667397684894837084","66.203597785551579591","68.123842995532186251","38.40500251641866214","32.260202113791677903","30.724002013134928291","36.868802415761912528","34.564502264776798768"
"11/24/2023 21:06:56.388","50.940731104773526283","46.341424645846039709","47.874526798821868567","54.006935410725191105","49.790909395968540707","29.128940906540716327","26.062736600589065716","26.062736600589065716","27.595838753564894574","27.21256812124782698"
"11/24/2023 21:06:57.404","87.708978099857176858","90.781733574892882643","93.854489049928588429","87.708978099857176858","90.013544706133956197","50.700465338089138356","53.773220813124844142","55.30959855064270414","61.455109500714108606","55.30959855064270414"
"11/24/2023 21:06:58.412","41.033595903903083979","31.723111046624620002","34.826605999050777029","22.41262618934616313","32.4989847847311637","26.379707095622308088","20.172717190769997586","24.827959619409227798","15.517474762130767374","21.724464666983074324"
"11/24/2023 21:06:59.437","19.192858507561251002","20.7175215545884015","20.7175215545884015","20.7175215545884015","20.336350913909861049","13.721967423244315398","13.721967423244315398","10.672641329190023285","12.197304376217168453","12.578465259052205028"
"11/24/2023 21:07:00.469","96.9728868498039418","95.459330274705919805","98.486443424901963795","98.486443424901963795","97.351280836959503517","54.488036703528997862","63.569376154117165356","65.082932729215187351","78.704941905097442145","65.461326716370734857"
"11/24/2023 21:07:01.560","100","100","100","100","100","64.44692735381947557","73.039851000995398067","65.87908129501546739","64.44692735381947557","66.953192168019839414"
"11/24/2023 21:07:02.725","100","100","100","100","100","60.350575365755595669","67.056194850839560218","65.715070953822760202","77.785186026973889284","67.72675679934795312"
"11/24/2023 21:07:03.966","100","100","100","100","100","69.241448102049105273","69.241448102049105273","81.830802302421673744","98.196962762905997124","79.627669345949811941"
"11/24/2023 21:07:05.582","100","100","100","100","100","63.837330164071694583","77.378582017056601217","70.607956090564144347","64.804562439284893571","69.157107677744335206"
"11/24/2023 21:07:06.694","100","100","100","100","100","66.013478929890837321","71.631647349456002871","78.65435787391248823","80.058899978803779618","74.089591538481030852"
"11/24/2023 21:07:08.186","95.813727624374152469","92.674023342654763269","94.76715953046769414","100","95.813727624374152469","61.747517540481254628","61.747517540481254628","75.352902761265255549","82.67887941861049228","70.381707664227462828"
"11/24/2023 21:07:09.632","97.838050695186041139","97.838050695186041139","96.757076042779061709","96.757076042779061709","97.297563368982551424","61.61555518719782043","58.372631229976889244","63.777504492011786397","63.777504492011786397","61.885795391180685954"
"11/24/2023 21:07:10.640","30.224021454234105022","33.325176056268148272","25.572289551183047251","51.93210366847238646","35.263392720692053217","13.95519570915317864","21.708082214238277885","20.157504913221259812","44.966741729493577395","25.196886103373937971"
"11/24/2023 21:07:11.654","64.56585269274377481","61.484622492112791292","61.484622492112791292","52.240931890219854949","59.944007391797306639","35.434147307256232295","32.352917106625255883","38.515377507887208708","41.59660770851818512","36.974762407571724054"
"11/24/2023 21:07:12.665","35.047125846453482723","28.861137831830006917","27.314640828174141518","25.768143824518261908","29.247767031534387172","13.918473032902825892","20.104461047526303474","17.011467040214565571","17.011467040214565571","17.011467040214565571"
"11/24/2023 21:07:13.671","13.063409959078198241","8.4060926354573961561","13.063409959078198241","20.825605498446218888","13.839629513015005102","4.6573173236208100789","4.6573173236208100789","9.3146346472416201578","6.2097564314944140307","6.2097564314944140307"
"11/24/2023 21:07:14.790","35.79387578538047876","35.79387578538047876","42.772802330447809993","35.79387578538047876","37.538602955134322769","19.540994326188553032","29.311491489282825995","25.124135562242422282","30.707276798296295084","26.170970077489535299"
"11/24/2023 21:07:16.077","100","100","100","100","100","47.370948321492313937","55.873426225349909657","49.800227722594478053","71.66374233251401904","56.177090037334721728"
"11/24/2023 21:07:17.271","92.145834963508917781","85.600697433099682598","93.454862469590764817","97.381944987836305927","92.145834963508917781","47.124990218946471998","58.906237773683088221","51.052072737192013108","65.451375304092323404","55.633669008478477735"
"11/24/2023 21:07:18.315","94.0144878125394996","97.007243906269764011","97.007243906269764011","98.503621953134882006","96.633154182963224343","47.884097499683960564","50.876853593414217869","73.322524296391065945","89.782682811907434939","65.466534761939414011"
"11/24/2023 21:07:19.696","100","100","100","100","100","64.492987181926025642","42.995324787950679024","52.046972111729772337","48.652604365312612344","52.046972111729772337"
"11/24/2023 21:07:20.711","30.825945831292344224","30.825945831292344224","21.602738608797988462","26.214342220045161014","27.367238203813105457","19.983615648737767856","21.520816852486827742","9.2232072224943539851","18.44641444498870797","17.29351846122076708"
"11/24/2023 21:07:21.736","72.523285599563891424","70.996801466206321152","77.102737999636573818","69.470317332848765091","72.523285599563891424","42.741555734011726031","51.900460534157097925","47.321008134084415531","54.953428800872217153","49.229108416032133277"
"11/24/2023 21:07:22.983","84.970221801049987675","84.970221801049987675","89.980147867366653713","91.232629383945834434","87.788309221293971518","43.83685308027087757","47.594297630008384203","57.61414976264173049","58.866631279220897","51.977982938035474092"
"11/24/2023 21:07:23.996","44.433561654593688672","44.433561654593688672","55.238146888422690495","84.564878237387134163","57.167532169510337781","35.500780054009588582","35.500780054009588582","50.935901816622454419","80.262633165586890982","50.550028711796102243"
"11/24/2023 21:07:25.220","75.707037196570254878","75.707037196570254878","78.020652701658804062","87.27511472201298659","79.177460454203071549","47.429117854315222758","40.488271339049582309","54.369964369580870311","70.565272905200686182","53.213156617036595719"
"11/24/2023 21:07:26.495","45.601588120292035455","44.241627823299332078","55.121310199240937777","72.800794060146017728","54.441330050744582536","29.919126533839378368","28.559166236846682096","39.438848612788277137","57.118332473693364193","38.758868464291921896"
"11/24/2023 21:07:27.505","36.541208863597049117","30.350107289313843495","38.088984257167858516","52.01896279930509337","39.249820755227219138","20.121080116420444028","23.216630903562052168","32.503283264986876588","43.337711019982499749","29.794671373356706567"
"11/24/2023 21:07:28.516","14.987697390529131525","14.987697390529131525","31.990157912423299535","25.807444995370875773","21.943249422213106925","10.819747604841746025","13.911104063367959682","24.73085166820970926","23.185173438946598878","18.161724140011838102"
"11/24/2023 21:07:29.535","66.308393801802992584","63.245520511057804924","63.245520511057804924","60.18264722031262437","63.245520511057804924","27.565859616706646307","29.097296262079236584","47.474536006550330569","41.34878942505996946","36.371615427001778187"
"11/24/2023 21:07:30.587","76.211525591973810378","65.80406803846234709","71.75118664046888739","76.211525591973810378","72.494576465719703151","40.143050563544200315","32.709152311036014282","38.656270913042561688","35.682711612039291538","36.797801107610403903"
"11/24/2023 21:07:31.800","92.271515071576075684","90.983434250172095403","96.135757535788030737","96.135757535788030737","93.881611976472427727","57.963636963179432371","52.811313677563489932","70.844445177219313337","81.149091748451212425","65.692121891603363792"
"11/24/2023 21:07:33.217","98.897386053404900963","100","97.794772106809801926","100","99.173043068418309076","44.1045578638038549","47.412399703589144906","49.617627596779335875","45.207171810398946832","46.58543571527819438"
"11/24/2023 21:07:34.231","53.76936262375016895","56.851405115500156739","53.76936262375016895","61.474468853125138423","56.466144872763422313","27.738382425749897209","32.361446163374878893","30.820424917499888551","43.148594884499843261","33.517217029049113819"
"11/24/2023 21:07:35.238","16.221311570633702104","10.015482798088049421","13.118397184360874874","13.118397184360874874","13.118397184360874874","4.6543715794092390681","3.1029143862728258974","9.3087431588184781361","9.3087431588184781361","6.5936881061667369508"
"11/24/2023 21:07:36.248","59.753581955972947526","62.84946026705194555","61.301521111512450091","65.945338578130957785","62.462480431572366513","35.602600577408551885","35.602600577408551885","35.602600577408551885","44.890235510645560169","37.92450931071780218"
"11/24/2023 21:07:37.252","22.222076207133291348","9.7776084002746177504","23.777634682990623105","22.222076207133291348","19.499843896595827175","4.666675427572002377","7.7777923792866712205","9.333350855144004754","9.333350855144004754","7.7777923792866712205"
"11/24/2023 21:07:38.265","15.191764065584711929","5.9399565091030392949","2.8560206569424817502","7.4819244351833180673","7.8674213510007469097","3.0839358521605562125","1.5419679260802781062","0","4.6259037782408345407","2.3129518891204172704"
"11/24/2023 21:07:39.273","8.4783293064625517843","17.785617851568058967","17.785617851568058967","20.888047366603224475","16.234403094050474436","4.6536442725527518149","10.858503302623086384","12.409718060140670914","10.858503302623086384","9.6950971983721228042"
"11/24/2023 21:07:40.285","62.955016127904173118","64.498557122574837308","62.955016127904173118","64.498557122574837308","63.726786625239505213","40.132065861437141052","40.132065861437141052","41.675606856107798137","41.675606856107798137","40.903836358772473147"
"11/24/2023 21:07:41.299","21.425422458835306827","19.88474446783207128","15.262710494822384177","21.425422458835306827","19.499570039911695574","12.325423928025834641","12.325423928025834641","12.325423928025834641","10.784745937022604423","11.940249500105455382"
"11/24/2023 21:07:42.311","16.605387069609665929","18.149731753505783161","39.770557328051424406","35.137523276363083369","27.415799856882493657","10.810412787272820623","15.443446838961172318","35.519927729610692779","30.886893677922344636","23.165170258441758477"
"11/24/2023 21:07:43.316","28.510471537469960879","14.523389881757564623","28.510471537469960879","44.051673377150400768","28.899006556646568811","13.987081655712399808","13.987081655712399808","18.649442207616530709","32.636523863328932293","19.81503731877715424"
"11/24/2023 21:07:44.329","89.202667728350874654","78.405335456701735097","86.11771565073682666","83.032763573122792877","84.189615666304732144","49.359233241824604477","38.561900970175472025","66.326469668701818705","64.783993629894794708","54.75789937764916715"
"11/24/2023 21:07:45.342","72.230488622942274901","86.115244311471130345","79.944241783236080323","92.286246839706194578","82.644060326140930783","58.62452401823298942","67.881027810585564453","64.795526546468039442","84.851284763231959118","69.038085847827630914"
"11/24/2023 21:07:46.486","100","100","100","100","100","71.026303422270203214","86.051098376981215665","72.392193872698484824","88.782879277837764675","79.563123108296366581"
"11/24/2023 21:07:48.025","98.984458873541640855","100","100","100","99.746111468653808174","60.932467587501946582","52.808138575835016582","61.948008713960312832","61.948008713960312832","59.40915589781440076"
"11/24/2023 21:07:49.159","100","100","100","100","100","67.494814635106166634","70.249705028375814209","60.607588651932076118","67.494814635106166634","66.461726329805429714"
"11/24/2023 21:07:50.310","72.858434981751301507","81.000904487225923845","83.715060989050797957","79.643826236313486788","79.304561016235780357","42.06942577828546348","65.139756043796850804","74.639303800183881776","74.639303800183881776","64.12195169826291874"
"11/24/2023 21:07:51.668","100","100","100","100","100","70.213203566687084844","72.515275814775193908","81.723564807127601739","72.515275814775193908","74.241830000841275705"
"11/24/2023 21:07:52.694","57.353981739316154176","64.969342143009683355","72.584702546703240955","83.246207111874198858","69.538558385225826441","39.59987409920643131","44.169090341422560186","54.83059490659351809","68.538243633241904718","51.784450745116103576"
"11/24/2023 21:07:53.818","51.349925584846168647","58.299936215582434329","59.689938341729686044","65.249946846318692906","58.647432299112445264","40.310061658270313956","52.820080793595579394","52.820080793595579394","69.500106307362614189","53.862577940199216187"
"11/24/2023 21:07:55.122","86.823111377157545121","85.625212411444607596","89.218909308583448592","84.42731344573164165","86.523640469005997033","49.113857594230950099","55.103352422795701671","51.50965552565685357","52.7075544913697982","52.108605008513322332"
"11/24/2023 21:07:56.125","54.840324856652600261","40.825253260441343173","67.298166275507057321","56.397555034009407393","54.840324856652600261","43.602444965990585501","29.587373369779328414","48.274135498061014005","46.716905320704206872","42.045214788633785474"
"11/24/2023 21:07:57.134","38.052356166243683333","50.441884932994952351","50.441884932994952351","55.087958220526680009","48.506016107378556512","24.779057533502523825","32.522513012722065184","43.363350683629420246","38.717277396097692588","34.845549656487925461"
"11/24/2023 21:07:58.156","87.764929648834893783","92.353081030521792627","86.235545854939246624","87.764929648834893783","88.529621545782703151","44.352130022973547341","55.057816580243027715","58.116584168034300717","62.704735549721220877","55.057816580243027715"
"11/24/2023 21:07:59.165","44.315740935246083154","31.941461143078551999","48.956095857308909558","35.035031091120437452","40.062087206400406103","27.842129532376958423","17.014634714230361112","38.669624350523548628","29.388914506397899373","28.228830725594107776"
"11/24/2023 21:08:00.178","47.470266935091544269","42.835290488187858671","62.920188424770493896","53.650235530963129804","51.71899040077838805","37.079811575229498999","26.264866532454227865","37.079811575229498999","46.349764469036877301","36.693558594012650076"
"11/24/2023 21:08:01.612","100","100","100","100","100","62.05004356479128802","65.315835331359252791","70.758821608972525041","62.05004356479128802","65.043689500989813723"
"11/24/2023 21:08:02.792","100","100","100","100","100","76.881305698650223235","66.276987671250182643","76.881305698650223235","75.555765945225218161","73.898837011716750567"
"11/24/2023 21:08:04.058","100","100","100","100","100","72.782826860915264433","70.315612391053733177","86.352506445153707659","74.016434095846022956","75.866844948242189162"
"11/24/2023 21:08:05.476","100","100","100","100","100","67.233247044347095311","69.437615799899461422","79.357275199885108918","85.970381466542207249","75.499629877668468225"
"11/24/2023 21:08:06.961","100","98.947885202121526049","100","100","99.73697466729772998","59.970543479073292303","68.387461862101119436","78.908609840885901576","81.012839436642863689","72.069863654675785369"
"11/24/2023 21:08:08.675","100","100","100","100","100","66.542980099907950375","70.189170790313866632","71.100718462915352802","79.304647516328657275","71.784382134319017155"
